season,player_id,player_name,team,position,games,attempts,completions,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fumbles
2019,00-0032245,S.Mannion,MIN,QB,3,21,12,126,0,2,-5,0,0,0,0,0
2019,00-0032256,C.Walford,MIA,TE,4,0,0,0,0,0,0,0,4,57,0,0
2019,00-0032257,D.Johnson,HOU,RB,18,0,0,0,0,0,459,2,52,463,3,0
2019,00-0032268,M.Mariota,TEN,QB,9,161,96,1207,7,2,134,0,0,0,0,0
2019,00-0032319,R.Travis,IND,TE,3,0,0,0,0,0,0,0,4,51,0,0
2019,00-0032320,E.Harris,LV,FS,1,0,0,0,0,0,4,0,0,0,0,0
2019,00-0032355,C.Rogers,IND,WR,9,0,0,0,0,0,18,0,16,179,2,0
2019,00-0032377,J.Ferguson,WAS,RB,1,0,0,0,0,0,9,0,0,0,0,0
2019,00-0032385,S.Shepard,NYG,WR,10,0,0,0,0,0,72,0,57,576,3,0
2019,00-0032392,A.Hooper,ATL,TE,13,0,0,0,0,0,0,0,75,787,6,0
2019,00-0032393,C.Prosise,SEA,RB,8,0,0,0,0,0,72,1,10,76,0,0
2019,00-0032394,N.Vannett,SEA,TE,3,0,0,0,0,0,0,0,4,38,0,0
2019,00-0032398,C.Moore,BAL,WR,5,0,0,0,0,0,0,0,3,21,0,0
2019,00-0032404,T.Ervin,GB,RB,4,0,0,0,0,0,35,0,3,18,0,0
2019,00-0032417,P.Perkins,DET,RB,3,0,0,0,0,0,29,0,1,9,0,0
2019,00-0032423,T.Davis,LV,WR,6,0,0,0,0,0,73,1,7,83,0,0
2019,00-0032434,B.Allen,DEN,QB,3,84,39,515,3,2,39,0,0,0,0,0
2019,00-0032436,J.Driskel,DET,QB,3,105,62,685,4,4,151,1,1,6,0,0
2019,00-0032442,E.Roberts,NE,ILB,2,0,0,0,0,0,0,0,1,38,1,0
2019,00-0032450,D.Washington,NO,RB,4,0,0,0,0,0,60,0,1,6,0,0
2019,00-0032464,K.Raymond,TEN,WR,8,0,0,0,0,0,-5,0,10,215,2,0
2019,00-0032466,G.Fant,SEA,T,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0032540,T.Carson,GB,RB,1,0,0,0,0,0,14,0,4,18,0,0
2019,00-0032543,A.Erickson,CIN,WR,15,1,1,26,0,0,33,0,43,529,0,0
2019,00-0032599,J.Perkins,PHI,TE,3,0,0,0,0,0,0,0,9,87,1,0
2019,00-0032602,J.McKissic,DET,RB,15,0,0,0,0,0,205,0,34,233,1,0
2019,00-0032626,G.Allison,GB,WR,17,0,0,0,0,0,7,0,37,306,2,0
2019,00-0032661,B.Braunecker,CHI,TE,4,0,0,0,0,0,0,0,6,59,1,0
2019,00-0032688,R.Chosen,NYJ,WR,16,0,0,0,0,0,4,0,52,779,5,0
2019,00-0032728,Te.Jones,PIT,WR,4,0,0,0,0,0,0,0,4,61,0,0
2019,00-0032741,P.Barber,TB,RB,16,0,0,0,0,0,470,6,16,115,1,0
2019,00-0032764,D.Henry,TEN,RB,18,1,1,3,1,0,1986,18,23,227,2,0
2019,00-0032765,M.Thomas,NO,WR,17,0,0,0,0,0,-9,0,156,1795,9,0
2019,00-0032775,D.Robinson,KC,WR,17,0,0,0,0,0,0,0,35,484,4,0
2019,00-0032778,T.Sharpe,TEN,WR,16,0,0,0,0,0,0,0,26,335,4,0
2019,00-0032780,J.Howard,PHI,RB,9,0,0,0,0,0,525,6,10,69,1,0
2019,00-0032782,W.Smallwood,WAS,RB,11,0,0,0,0,0,81,0,9,64,0,0
2019,00-0032791,J.Grant,MIA,WR,9,0,0,0,0,0,5,1,19,164,0,0
2019,00-0032794,D.Vitale,GB,FB,9,0,0,0,0,0,3,0,7,97,0,0
2019,00-0032795,C.Core,NYG,WR,1,0,0,0,0,0,0,0,3,28,0,0
2019,00-0032813,E.Penny,NYG,RB,8,0,0,0,0,0,39,0,2,9,0,0
2019,00-0032897,D.Watt,LAC,FB,8,0,0,0,0,0,10,1,3,32,0,0
2019,00-0032918,C.Ham,MIN,FB,14,0,0,0,0,0,20,0,17,149,1,0
2019,00-0032935,J.Holton,PIT,WR,8,0,0,0,0,0,9,0,3,21,0,0
2019,00-0032940,D.Washington,LV,RB,16,0,0,0,0,0,387,3,36,292,0,0
2019,00-0032945,D.Williams,BUF,WR,5,0,0,0,0,0,0,0,16,215,1,0
2019,00-0032950,C.Wentz,PHI,QB,17,611,389,4042,27,7,243,1,0,0,0,0
2019,00-0032951,L.Treadwell,MIN,WR,9,0,0,0,0,0,0,0,9,184,1,0
2019,00-0032956,A.Janovich,DEN,FB,4,0,0,0,0,0,1,1,5,42,0,0
2019,00-0032972,D.Booker,DEN,RB,6,0,0,0,0,0,9,0,6,57,0,0
2019,00-0032975,J.Williams,IND,RB,4,0,0,0,0,0,235,1,5,59,0,0
2019,00-0032977,R.Higgins,CLE,WR,6,0,0,0,0,0,0,0,4,55,1,0
2019,00-0032980,M.Johnson,IND,WR,8,0,0,0,0,0,0,0,17,277,2,0
2019,00-0032986,J.Holtz,CHI,TE,5,0,0,0,0,0,0,0,7,91,0,0
2019,00-0033009,T.Boyd,CIN,WR,16,0,0,0,0,0,23,0,90,1046,5,0
2019,00-0033025,J.Richard,LV,RB,16,0,0,0,0,0,145,0,36,323,0,0
2019,00-0033040,T.Hill,KC,WR,15,0,0,0,0,0,34,0,75,1073,9,0
2019,00-0033045,E.Elliott,DAL,RB,16,0,0,0,0,0,1357,12,54,420,2,0
2019,00-0033077,D.Prescott,DAL,QB,16,596,388,4902,30,11,277,3,0,0,0,0
2019,00-0033080,S.DeValve,JAX,TE,7,0,0,0,0,0,0,0,12,140,0,0
2019,00-0033090,H.Henry,LAC,TE,12,0,0,0,0,0,0,0,55,652,5,0
2019,00-0033094,M.Hall,DET,WR,7,0,0,0,0,0,7,0,7,261,1,0
2019,00-0033106,J.Goff,LA,QB,16,626,394,4638,22,16,40,2,0,0,0,0
2019,00-0033110,T.Higbee,LA,TE,14,0,0,0,0,0,0,0,69,734,3,0
2019,00-0033111,P.Cooper,ARI,WR,11,0,0,0,0,0,2,0,25,243,1,0
2019,00-0033114,M.Thomas,LA,WR,3,0,0,0,0,0,0,0,2,14,0,0
2019,00-0033118,K.Drake,MIA,RB,6,0,0,0,0,0,174,0,22,174,0,0
2019,00-0033119,J.Brissett,IND,QB,15,447,272,2942,18,6,228,4,1,2,0,0
2019,00-0033127,W.Fuller,HOU,WR,12,0,0,0,0,0,0,0,54,759,3,0
2019,00-0033132,K.Byard,TEN,FS,1,0,0,0,0,0,0,0,1,11,0,0
2019,00-0033164,T.Pope,LAC,RB,2,0,0,0,0,0,20,0,2,14,1,0
2019,00-0033215,C.Grayson,TB,WR,1,0,0,0,0,0,0,0,1,3,0,0
2019,00-0033217,M.Alie-Cox,IND,TE,9,0,0,0,0,0,0,0,8,93,0,0
2019,00-0033246,J.Mundt,LA,TE,5,0,0,0,0,0,0,0,4,26,0,0
2019,00-0033251,Z.Pascal,IND,WR,14,1,0,0,0,0,16,0,41,607,5,0
2019,00-0033258,D.Daniels,ARI,TE,3,0,0,0,0,0,0,0,1,4,0,0
2019,00-0033280,C.McCaffrey,CAR,RB,16,2,0,0,0,0,1387,15,116,1005,4,0
2019,00-0033282,C.Samuel,CAR,WR,16,0,0,0,0,0,130,1,54,627,6,0
2019,00-0033288,G.Kittle,SF,TE,17,0,0,0,0,0,22,0,93,1124,5,0
2019,00-0033293,A.Jones,GB,RB,18,0,0,0,0,0,1202,19,55,505,4,0
2019,00-0033296,A.Armah,CAR,RB,6,0,0,0,0,0,11,1,2,6,0,0
2019,00-0033307,K.Bourne,SF,WR,18,0,0,0,0,0,0,0,36,446,6,0
2019,00-0033308,M.Breida,SF,RB,14,0,0,0,0,0,642,1,19,120,1,0
2019,00-0033319,N.Mullens,SF,QB,1,0,0,0,0,0,-3,0,0,0,0,0
2019,00-0033338,C.Carter,CIN,TE,2,0,0,0,0,0,0,0,2,13,1,0
2019,00-0033357,T.Hill,NO,TE,17,7,4,105,0,0,206,1,21,259,7,0
2019,00-0033367,C.Board,JAX,WR,2,0,0,0,0,0,0,0,2,31,0,0
2019,00-0033374,R.Ortiz,NO,FB,1,0,0,0,0,0,0,0,1,8,0,0
2019,00-0033375,T.Patrick,DEN,WR,7,0,0,0,0,0,0,0,16,218,0,0
2019,00-0033376,P.Ricard,BAL,FB,7,0,0,0,0,0,0,0,8,47,1,0
2019,00-0033382,A.Carr,NO,WR,2,0,0,0,0,0,0,0,1,9,0,0
2019,00-0033386,C.Hollister,TEN,WR,1,0,0,0,0,0,0,0,2,13,0,0
2019,00-0033387,J.Hollister,SEA,TE,12,0,0,0,0,0,0,0,48,412,3,0
2019,00-0033400,M.Haack,MIA,P,3,2,1,1,1,0,2,0,0,0,0,0
2019,00-0033421,A.Auclair,TB,TE,2,0,0,0,0,0,0,0,1,11,0,0
2019,00-0033434,B.Wilson,TB,WR,5,0,0,0,0,0,0,0,3,35,0,0
2019,00-0033439,P.Brown,CLE,TE,3,0,0,0,0,0,0,0,2,27,0,0
2019,00-0033455,A.Firkser,TEN,TE,12,0,0,0,0,0,0,0,17,249,3,0
2019,00-0033460,J.Ross,CIN,WR,8,0,0,0,0,0,4,0,28,506,3,0
2019,00-0033466,I.McKenzie,BUF,WR,13,0,0,0,0,0,49,0,31,277,1,0
2019,00-0033471,I.Ford,MIA,WR,8,0,0,0,0,0,11,0,23,244,0,0
2019,00-0033503,A.Maulet,NYJ,CB,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033526,S.Perine,MIA,RB,1,0,0,0,0,0,16,0,0,0,0,0
2019,00-0033528,J.Sprinkle,WAS,TE,15,0,0,0,0,0,0,0,26,241,1,0
2019,00-0033530,R.Davis,WAS,WR,1,0,0,0,0,0,0,0,1,11,0,0
2019,00-0033536,M.Williams,LAC,WR,15,0,0,0,0,0,2,0,49,1001,2,0
2019,00-0033537,D.Watson,HOU,QB,17,572,384,4487,29,12,505,9,1,6,1,0
2019,00-0033553,J.Conner,PIT,RB,10,0,0,0,0,0,464,4,34,251,3,0
2019,00-0033555,M.Hollins,PHI,WR,7,0,0,0,0,0,0,0,10,125,0,0
2019,00-0033556,T.Cohen,CHI,RB,16,0,0,0,0,0,213,0,79,456,3,0
2019,00-0033562,R.Switzer,PIT,WR,3,0,0,0,0,0,0,0,8,27,0,0
2019,00-0033566,D.King,LAC,CB,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033567,B.Hill,ATL,RB,10,0,0,0,0,0,323,2,10,69,1,0
2019,00-0033572,J.Agnew,DET,WR,4,0,0,0,0,0,9,0,1,-2,0,0
2019,00-0033576,E.Saubert,CHI,TE,2,0,0,0,0,0,0,0,2,21,0,0
2019,00-0033589,D.Moore,SEA,WR,15,0,0,0,0,0,31,0,19,358,2,0
2019,00-0033594,C.Carson,SEA,RB,15,0,0,0,0,0,1230,7,37,266,2,0
2019,00-0033604,K.Hogan,NO,WR,1,0,0,0,0,0,0,0,1,4,0,0
2019,00-0033611,R.Seals-Jones,CLE,TE,9,0,0,0,0,0,0,0,14,229,4,0
2019,00-0033642,B.Bello,NYJ,MLB,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033658,B.Jarwin,DAL,TE,15,0,0,0,0,0,0,0,31,365,3,0
2019,00-0033681,K.Cole,JAX,WR,11,0,0,0,0,0,6,0,24,361,3,0
2019,00-0033696,S.Culkin,LAC,TE,2,0,0,0,0,0,0,0,1,12,0,0
2019,00-0033699,A.Ekeler,LAC,RB,16,0,0,0,0,0,557,3,92,993,8,0
2019,00-0033705,A.Patton,LAC,WR,7,0,0,0,0,0,0,0,6,56,0,0
2019,00-0033733,G.Ward,PHI,WR,7,0,0,0,0,0,8,0,31,278,1,0
2019,00-0033742,T.Swoopes,SEA,TE,1,0,0,0,0,0,0,0,1,5,0,0
2019,00-0033757,R.Tonyan,GB,TE,9,0,0,0,0,0,0,0,10,100,1,0
2019,00-0033770,J.Hardee,NO,CB,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033787,J.Elliott,PHI,K,1,1,0,0,0,1,0,0,0,0,0,0
2019,00-0033789,T.Logan,TB,RB,5,0,0,0,0,0,10,0,2,13,0,0
2019,00-0033791,B.Wilson,CIN,FS,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033838,T.Edmunds,PIT,RB,6,0,0,0,0,0,92,0,6,48,0,0
2019,00-0033839,D.Westbrook,JAX,WR,15,0,0,0,0,0,27,0,66,660,3,0
2019,00-0033854,D.Ogunbowale,TB,RB,16,0,0,0,0,0,17,2,35,286,0,0
2019,00-0033856,L.Fournette,JAX,RB,15,0,0,0,0,0,1152,3,76,522,0,0
2019,00-0033857,J.Smith-Schuster,PIT,WR,12,0,0,0,0,0,0,0,42,552,3,0
2019,00-0033858,J.Smith,TEN,TE,18,0,0,0,0,0,78,0,41,498,4,0
2019,00-0033869,M.Trubisky,CHI,QB,15,516,326,3138,17,10,193,2,0,0,0,0
2019,00-0033871,C.Davis,TEN,WR,18,0,0,0,0,0,0,0,49,669,3,0
2019,00-0033873,P.Mahomes,KC,QB,17,596,391,4932,36,7,353,4,0,0,0,0
2019,00-0033879,O.Howard,TB,TE,12,0,0,0,0,0,0,0,34,459,1,0
2019,00-0033881,E.Engram,NYG,TE,8,0,0,0,0,0,7,0,44,467,3,0
2019,00-0033885,D.Njoku,CLE,TE,3,0,0,0,0,0,0,0,5,41,1,0
2019,00-0033891,Z.Jones,LV,WR,10,0,0,0,0,0,3,0,20,147,0,0
2019,00-0033893,D.Cook,MIN,RB,16,0,0,0,0,0,1247,15,62,563,0,0
2019,00-0033895,G.Everett,LA,TE,12,0,0,0,0,0,0,0,37,408,2,0
2019,00-0033896,A.Shaheen,CHI,TE,7,0,0,0,0,0,0,0,9,74,0,0
2019,00-0033897,J.Mixon,CIN,RB,16,0,0,0,0,0,1137,5,35,287,3,0
2019,00-0033904,D.Dawkins,BUF,T,1,0,0,0,0,0,0,0,1,1,1,0
2019,00-0033906,A.Kamara,NO,RB,15,1,1,13,0,0,818,6,89,567,1,0
2019,00-0033908,C.Kupp,LA,WR,16,1,0,0,0,0,4,0,94,1161,10,0
2019,00-0033911,T.Taylor,CLE,WR,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033921,C.Godwin,TB,WR,14,0,0,0,0,0,8,0,86,1333,9,0
2019,00-0033923,K.Hunt,CLE,RB,8,0,0,0,0,0,179,2,37,285,1,0
2019,00-0033932,K.Golladay,DET,WR,16,0,0,0,0,0,0,0,65,1190,11,0
2019,00-0033933,C.Williams,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0033943,J.Reynolds,LA,WR,16,0,0,0,0,0,23,0,21,326,1,0
2019,00-0033948,J.Williams,GB,RB,16,0,0,0,0,0,469,1,42,263,5,0
2019,00-0033950,W.Gallman,NYG,RB,9,0,0,0,0,0,110,2,11,102,1,0
2019,00-0033951,M.Mack,IND,RB,14,0,0,0,0,0,1091,8,14,82,0,0
2019,00-0033994,F.Brown,DEN,WR,2,0,0,0,0,0,0,0,2,21,0,0
2019,00-0034011,D.Arnold,NO,TE,2,0,0,0,0,0,0,0,2,25,0,0
2019,00-0034034,R.Davis,TEN,WR,1,0,0,0,0,0,0,0,1,16,0,0
2019,00-0034052,B.Zylstra,CAR,WR,4,0,0,0,0,0,0,0,8,106,0,0
2019,00-0034064,C.Wadman,DEN,P,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0034073,R.Dwelley,SF,TE,6,0,0,0,0,0,0,0,15,91,2,0
2019,00-0034081,S.Mitchell,HOU,WR,2,0,0,0,0,0,0,0,2,37,0,0
2019,00-0034104,C.Sims,WAS,WR,2,0,0,0,0,0,0,0,2,27,0,0
2019,00-0034109,P.Lindsay,DEN,RB,16,0,0,0,0,0,1011,7,35,196,0,0
2019,00-0034115,J.Wilson,SF,RB,9,0,0,0,0,0,105,4,4,54,1,0
2019,00-0034132,C.Blake,ATL,WR,6,0,0,0,0,0,0,0,11,91,0,0
2019,00-0034159,W.Dissly,SEA,TE,6,0,0,0,0,0,7,0,23,262,4,0
2019,00-0034177,T.Boyle,GB,QB,3,4,3,15,0,0,-7,0,0,0,0,0
2019,00-0034184,G.Edwards,BAL,RB,17,0,0,0,0,0,731,2,7,45,0,0
2019,00-0034201,D.Turner,MIA,RB,1,0,0,0,0,0,6,0,0,0,0,0
2019,00-0034203,D.Williams,LA,CB,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0034208,M.Boone,MIN,RB,5,0,0,0,0,0,273,3,3,17,0,0
2019,00-0034253,D.Hilliard,CLE,RB,6,0,0,0,0,0,49,2,12,92,0,0
2019,00-0034256,D.Scott,NYG,WR,2,0,0,0,0,0,5,0,2,22,0,0
2019,00-0034267,J.Scott,BAL,WR,1,0,0,0,0,0,0,0,1,6,0,0
2019,00-0034270,T.Conklin,MIN,TE,7,0,0,0,0,0,0,0,9,63,0,0
2019,00-0034272,M.Valdes-Scantling,GB,WR,16,0,0,0,0,0,9,0,27,460,2,0
2019,00-0034273,D.Ratley,CLE,WR,9,0,0,0,0,0,0,0,12,200,1,0
2019,00-0034286,R.James,SF,WR,7,0,0,0,0,0,-1,0,6,165,1,0
2019,00-0034297,B.Pringle,KC,WR,6,0,0,0,0,0,0,0,12,170,1,0
2019,00-0034301,D.Williams,KC,RB,9,0,0,0,0,0,141,3,15,167,1,0
2019,00-0034309,C.Beebe,MIN,WR,2,0,0,0,0,0,0,0,2,70,0,0
2019,00-0034319,D.Yelder,KC,TE,4,0,0,0,0,0,0,0,4,61,0,0
2019,00-0034331,J.Samuels,PIT,RB,13,5,4,35,0,1,175,1,47,305,1,0
2019,00-0034339,T.Quinn,WAS,WR,12,0,0,0,0,0,0,0,26,198,1,0
2019,00-0034342,Q.Nelson,IND,G,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0034343,J.Rosen,MIA,QB,5,109,58,567,1,5,13,0,0,0,0,0
2019,00-0034348,C.Sutton,DEN,WR,16,1,1,38,0,0,17,0,72,1112,6,0
2019,00-0034349,K.Johnson,DET,RB,8,0,0,0,0,0,403,3,10,127,1,0
2019,00-0034351,D.Goedert,PHI,TE,16,0,0,0,0,0,0,0,65,680,5,0
2019,00-0034353,A.Miller,CHI,WR,16,0,0,0,0,0,-1,0,52,656,2,0
2019,00-0034358,D.Guice,WAS,RB,5,0,0,0,0,0,245,2,7,79,1,0
2019,00-0034361,J.Reid,HOU,SS,1,0,0,0,0,0,2,0,0,0,0,0
2019,00-0034364,J.Akins,HOU,TE,16,0,0,0,0,0,0,0,36,418,2,0
2019,00-0034365,I.Thomas,CAR,TE,9,0,0,0,0,0,0,0,16,136,1,0
2019,00-0034366,K.Coutee,HOU,WR,8,0,0,0,0,0,14,1,22,254,0,0
2019,00-0034367,N.Miller-Hines,IND,RB,16,0,0,0,0,0,199,2,44,320,0,0
2019,00-0034370,D.Hamilton,DEN,WR,12,0,0,0,0,0,0,0,28,297,1,0
2019,00-0034378,I.Smith,ATL,RB,7,0,0,0,0,0,106,1,11,87,0,0
2019,00-0034383,D.Schultz,DAL,TE,2,0,0,0,0,0,0,0,1,6,0,0
2019,00-0034386,J.Watson,TB,WR,6,0,0,0,0,0,0,0,15,159,2,0
2019,00-0034389,D.Cruikshank,TEN,SS,1,0,0,0,0,0,0,0,0,0,0,0
2019,00-0034393,T.Fumagalli,DEN,TE,6,0,0,0,0,0,0,0,6,38,1,0
2019,00-0034399,W.Teller,CLE,G,1,0,0,0,0,0,0,0,1,-5,0,0
2019,00-0034400,J.Wilkins,IND,RB,12,0,0,0,0,0,307,2,7,43,0,0
2019,00-0034406,D.Cain,PIT,WR,5,0,0,0,0,0,0,0,5,72,0,0
2019,00-0034411,R.Gage,ATL,WR,14,0,0,0,0,0,12,0,49,446,1,0
2019,00-0034412,L.Falk,NYJ,QB,3,73,47,416,0,3,0,0,0,0,0,0
2019,00-0034414,B.Scott,PHI,RB,9,0,0,0,0,0,270,5,27,227,0,0
2019,00-0034418,C.Wilson,DAL,WR,3,0,0,0,0,0,0,0,5,46,0,0
2019,00-0034419,B.Berrios,NYJ,WR,6,0,0,0,0,0,0,0,6,115,0,0
2019,00-0034420,J.Thomas,HOU,TE,2,0,0,0,0,0,0,0,2,15,0,0
2019,00-0034426,J.Wims,CHI,WR,11,0,0,0,0,0,0,0,18,186,1,0
2019,00-0034432,B.Scarbrough,DET,RB,6,0,0,0,0,0,377,1,1,5,0,0
2019,00-0034433,N.Bawden,DET,FB,5,0,0,0,0,0,0,0,4,17,0,0
2019,00-0034437,L.Cooke,JAX,P,3,2,2,16,0,0,0,0,0,0,0,0
2019,00-0034439,R.Izzo,NE,TE,4,0,0,0,0,0,0,0,6,114,1,0
2019,00-0034440,J.Jackson,LAC,RB,7,0,0,0,0,0,200,0,9,22,0,0
2019,00-0034449,B.Howell,HOU,RB,2,0,0,0,0,0,10,0,0,0,0,0
2019,00-0034457,J.Adams,NYJ,RB,2,0,0,0,0,0,12,0,0,0,0,0
2019,00-0034487,T.Sherfield,ARI,WR,7,0,0,0,0,0,0,0,4,80,0,0
2019,00-0034510,R.Foster,BUF,WR,10,0,0,0,0,0,29,0,3,64,0,0
2019,00-0034521,A.Lazard,GB,WR,13,0,0,0,0,0,26,0,38,513,3,0
2019,00-0034577,K.Allen,CAR,QB,13,489,303,3322,17,16,106,2,0,0,0,0
2019,00-0034578,R.Bonnafon,CAR,RB,8,0,0,0,0,0,116,1,6,57,0,0
2019,00-0034593,C.Lacy,DET,WR,3,0,0,0,0,0,0,0,3,60,0,0
2019,00-0034597,R.Nall,CHI,RB,1,0,0,0,0,0,8,0,0,0,0,0
2019,00-0034613,T.Hudson,TB,TE,4,0,0,0,0,0,0,0,2,26,0,0
2019,00-0034631,V.Smith,NYJ,WR,13,0,0,0,0,0,52,1,17,225,0,0
2019,00-0034653,D.Burnett,PHI,WR,2,0,0,0,0,0,0,0,3,53,0,0
2019,00-0034654,D.Dawkins,TEN,RB,2,0,0,0,0,0,26,0,0,0,0,0
2019,00-0034660,R.Gafford,LV,WR,2,0,0,0,0,0,0,0,2,66,1,0
2019,00-0034676,J.Washington,PIT,WR,15,0,0,0,0,0,0,0,44,735,3,0
2019,00-0034679,M.Walton,MIA,HB,7,0,0,0,0,0,201,0,15,89,0,0
2019,00-0034681,C.Edmonds,ARI,RB,10,0,0,0,0,0,303,4,12,105,1,0
2019,00-0034686,A.Tate,CIN,WR,12,0,0,0,0,0,0,0,40,575,1,0
2019,00-0034705,J.Franklin,TB,WR,1,0,0,0,0,0,11,0,0,0,0,0
2019,00-0034721,C.Bojorquez,BUF,P,1,1,0,0,0,0,0,0,0,0,0,0
2019,00-0034735,C.McElroy,TB,TE,1,0,0,0,0,0,0,0,1,30,0,0
2019,00-0034747,M.Ateman,LV,WR,4,0,0,0,0,0,0,0,5,116,0,0
2019,00-0034750,R.Penny,SEA,RB,9,0,0,0,0,0,370,3,8,83,1,0
2019,00-0034753,M.Andrews,BAL,TE,16,0,0,0,0,0,0,0,68,891,10,0
2019,00-0034764,M.Gallup,DAL,WR,14,0,0,0,0,0,0,0,66,1107,6,0
2019,00-0034765,T.Smith,NO,WR,11,0,0,0,0,0,0,0,18,234,5,0
2019,00-0034766,C.Herndon,NYJ,TE,1,0,0,0,0,0,0,0,1,7,0,0
2019,00-0034771,M.Rudolph,PIT,QB,10,283,176,1765,13,9,42,0,0,0,0,0
2019,00-0034772,A.Callaway,CLE,WR,4,0,0,0,0,0,0,0,8,89,0,0
2019,00-0034773,V.Vea,TB,NT,1,0,0,0,0,0,0,0,1,1,1,0
2019,00-0034775,C.Kirk,ARI,WR,13,0,0,0,0,0,93,0,67,708,3,0
2019,00-0034777,D.Chark,JAX,WR,15,0,0,0,0,0,20,0,73,1008,8,0
2019,00-0034788,J.Graham,ATL,TE,5,0,0,0,0,0,0,0,9,149,1,0
2019,00-0034791,N.Chubb,CLE,RB,16,0,0,0,0,0,1513,8,36,278,0,0
2019,00-0034794,J.Sanders,MIA,K,1,0,0,0,0,0,0,0,1,1,1,0
2019,00-0034796,L.Jackson,BAL,QB,16,460,296,3492,37,8,1349,7,0,0,0,0
2019,00-0034798,D.Smythe,MIA,TE,8,0,0,0,0,0,0,0,7,65,0,0
2019,00-0034799,K.Ballage,MIA,RB,12,0,0,0,0,0,135,3,14,63,0,0
2019,00-0034808,J.Kelly,LA,RB,1,0,0,0,0,0,9,0,0,0,0,0
2019,00-0034816,R.Jones,TB,RB,16,0,0,0,0,0,724,6,31,309,0,0
2019,00-0034827,D.Moore,CAR,WR,15,0,0,0,0,0,40,0,87,1175,4,0
2019,00-0034829,M.Gesicki,MIA,TE,15,0,0,0,0,0,0,0,51,570,5,0
2019,00-0034830,H.Hurst,BAL,TE,17,0,0,0,0,0,0,0,34,402,3,0
2019,00-0034837,C.Ridley,ATL,WR,13,0,0,0,0,0,34,0,63,866,7,0
2019,00-0034838,R.Freeman,DEN,RB,16,0,0,0,0,0,496,3,43,256,1,0
2019,00-0034844,S.Barkley,NYG,RB,13,0,0,0,0,0,1003,6,52,438,2,0
2019,00-0034845,S.Michel,NE,RB,17,0,0,0,0,0,973,7,14,103,0,0
2019,00-0034854,K.Hodge,CLE,WR,7,0,0,0,0,0,0,0,4,76,0,0
2019,00-0034855,B.Mayfield,CLE,QB,16,535,318,3883,23,21,141,3,0,0,0,0
2019,00-0034857,J.Allen,BUF,QB,17,507,295,3353,20,9,602,9,1,16,1,0
2019,00-0034860,D.Pettis,SF,WR,9,1,1,16,0,0,0,0,11,109,2,0
2019,00-0034867,M.Turner,SEA,WR,11,0,0,0,0,0,0,0,15,245,1,0
2019,00-0034869,S.Darnold,NYJ,QB,13,441,273,3024,19,13,62,2,0,0,0,0
2019,00-0034922,I.Hyman,TB,WR,2,0,0,0,0,0,0,0,2,34,0,0
2019,00-0034928,S.Sims,WAS,WR,13,1,0,0,0,0,85,1,34,310,4,0
2019,00-0034959,A.Beck,DEN,FB,9,1,1,6,0,0,3,0,9,90,1,0
2019,00-0034960,J.Meyers,NE,WR,11,0,0,0,0,0,0,0,26,359,0,0
2019,00-0034970,I.Smith,MIN,TE,15,0,0,0,0,0,0,0,39,350,2,0
2019,00-0034972,A.Mattison,MIN,RB,15,0,0,0,0,0,485,1,11,92,0,0
2019,00-0034975,J.Hill,BAL,RB,16,0,0,0,0,0,225,2,12,96,0,0
2019,00-0034981,F.Moreau,LV,TE,11,0,0,0,0,0,0,0,21,174,5,0
2019,00-0034983,H.Renfrow,LV,WR,13,0,0,0,0,0,0,0,49,605,4,0
2019,00-0034988,K.Smith,NYG,TE,7,0,0,0,0,0,0,0,31,268,3,0
2019,00-0034995,D.Williams,GB,RB,2,0,0,0,0,0,11,0,0,0,0,0
2019,00-0035006,O.Johnson,MIN,WR,14,0,0,0,0,0,6,0,33,311,3,0
2019,00-0035013,J.Hilliman,NYG,RB,3,0,0,0,0,0,91,0,3,1,0,0
2019,00-0035021,A.Dulin,IND,WR,2,0,0,0,0,0,0,0,2,17,0,0
2019,00-0035025,H.Hentges,WAS,TE,5,0,0,0,0,0,0,0,8,103,1,0
2019,00-0035039,S.Carlson,CLE,TE,6,0,0,0,0,0,0,0,5,51,1,0
2019,00-0035040,D.Blough,DET,QB,5,174,94,984,4,6,31,0,1,19,1,0
2019,00-0035099,K.Blasingame,TEN,FB,4,0,0,0,0,0,0,0,4,54,0,0
2019,00-0035104,A.Hollins,MIN,WR,3,0,0,0,0,0,0,0,2,46,0,0
2019,00-0035120,K.Doss,LV,WR,6,0,0,0,0,0,0,0,11,133,0,0
2019,00-0035125,A.Ingold,LV,FB,11,0,0,0,0,0,17,0,6,44,1,0
